name,metal,ox,high_spin,spin_splitting_kcal/mol,energetic_homo_ls_eV,energetic_homo_hs_eV,energetic_lumo_ls_eV,energetic_lumo_hs_eV,energetic_gap_ls_eV,energetic_gap_hs_eV
co_2_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],co,2,4,-6.38958001504347,-13.7335865264981,-13.9975369709345,-11.7226650992974,-11.458714654861,2.01092142720074,2.53882231607346
co_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide,co,2,4,-10.9964341026593,-14.449245978939,-14.9390509273776,-11.6872902974657,-11.4723203478732,2.76195568147328,3.46673057950439
co_2_[SH]-[OH]_[SH]-[OH]_[SH]-[OH]_[SH]-[OH]_[SH]-[OH]_[SH]-[OH],co,2,4,-7.35159960324282,-13.7145385562811,-13.8478743478005,-10.8519007465177,-10.9172080729761,2.86263780976343,2.93066627482435
co_3_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide,co,3,5,73.4152631920794,-21.7092437702402,-20.4602411517217,-14.6778216215437,-17.8642749249971,7.03142214869649,2.59596622672464
co_3_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],co,3,5,78.8776480721412,-20.6507208538923,-19.246613335035,-14.318631326022,-17.0370487898563,6.33208952787026,2.20956454517862
co_3_[N+]=[PH2-]_[N+]=[PH2-]_[N+]=[PH2-]_[N+]=[PH2-]_[N+]=[PH2-]_[N+]=[PH2-],co,3,5,24.3094374001805,-17.3064415114976,-16.4003023568861,-12.6777847487527,-14.0927768220198,4.62865676274487,2.30752553486634
co_3_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-],co,3,5,24.0872252514806,-16.4982633465739,-15.9866892893158,-11.4668780706684,-13.4505881118447,5.0313852759055,2.53610117747103
co_3_methylamine_methylamine_methylamine_methylamine_methylamine_methylamine,co,3,5,35.132821709442,-19.9976475893075,-18.6751742285232,-14.0710077132003,-16.2451974565472,5.92663987610719,2.429976771976
co_3_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2],co,3,5,41.3024501153077,-20.2942516969731,-19.0534124942619,-14.0057003867418,-16.4846576535617,6.28855131023127,2.56875484070027
co_3_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],co,3,5,29.7404015630731,-18.2397920521334,-17.4533829960292,-13.7798458827396,-15.5077688952869,4.45994616939379,1.94561410074226
co_3_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide,co,3,5,30.0878716938265,-21.8235315915425,-21.3990339695624,-16.1145828036303,-18.6969433373427,5.70894878791225,2.70209063221967
co_3_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],co,3,5,19.9209739909553,-26.4902842947215,-25.6984329614124,-21.39631283096,-23.352811486112,5.09397146376155,2.34562147530046
co_3_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],co,3,5,35.9879783171517,-19.5677076901225,-19.0180376924303,-13.932229644476,-16.4764942377544,5.63547804564645,2.5415434546759
co_3_[O+]-[NH3-]_[O+]-[NH3-]_[O+]-[NH3-]_[O+]-[NH3-]_[O+]-[NH3-]_[O+]-[NH3-],co,3,5,21.2853182040897,-17.7527082422972,-17.5703919559339,-12.7512554910185,-14.6614947899291,5.0014527512787,2.90889716600486
co_3_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-],co,3,5,4.73385541680118,-18.5173481895819,-17.3880756695707,-13.6002507349787,-14.879185878124,4.91709745460316,2.50888979144666
co_3_methanol_methanol_methanol_methanol_methanol_methanol,co,3,5,2.37554586076706,-20.2670403109487,-19.4915158092543,-16.0383909227621,-17.7908041827313,4.22864938818667,1.70071162652295
co_3_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3],co,3,5,46.7059932436445,-18.449319724521,-16.5907820590567,-13.0505807372865,-14.7240809777851,5.39873898723446,1.86670108127159
co_3_phosphine_phosphine_phosphine_phosphine_phosphine_phosphine,co,3,5,43.3802590457905,-20.2915305583707,-18.2724457153626,-14.6370045425071,-16.2615242881619,5.65452601586351,2.01092142720074
co_3_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],co,3,5,8.49817819958424,-17.4914789364633,-17.0751447302904,-14.922724095763,-16.4084657726934,2.56875484070027,0.666678957596997
cr_2_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],cr,2,5,4.10637185902162,-14.5526492458316,-12.922687222972,-12.6097562836918,-11.0940820821345,1.94289296213982,1.82860514083748
cr_2_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2],cr,2,5,-36.2664665824794,-12.2287968793506,-11.9457984646972,-9.34438996076771,-8.5579809046635,2.88440691858293,3.38781756003372
cr_2_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],cr,2,5,-33.777549400713,-12.6832270259576,-11.9675675735167,-10.3076730260303,-9.94304045330379,2.37555399992726,2.02452712021292
cr_2_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide,cr,2,5,-37.8156834952495,-13.4043287556033,-13.2002433604205,-10.5008738668033,-9.15391025859714,2.90345488879998,4.04633310182341
cr_2_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],cr,2,5,-24.1584238567874,-12.8845912825379,-12.236960295158,-10.8437373307103,-9.77160872135028,2.04085395182754,2.46535157380767
cr_2_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-],cr,2,5,-53.4838274887948,-10.3457689664644,-10.8573430237225,-6.83822130792349,-6.85454813953811,3.50754765854094,4.00279488418442
cr_2_[O-]#[C+]_[O-]#[C+]_[O-]#[C+]_[O-]#[C+]_[O-]#[C+]_[O-]#[C+],cr,2,5,-57.0384186585104,-17.5567862629217,-17.7418236878874,-14.0900556834174,-14.1118247922369,3.46673057950438,3.62999889565059
cr_2_methanol_methanol_methanol_methanol_methanol_methanol,cr,2,5,-48.8621499324621,-12.5743814818601,-12.9988791038402,-8.95254600201682,-8.71852808220727,3.62183547984328,4.28035102163297
cr_2_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH],cr,2,5,-48.2421282152424,-12.8818701439355,-13.3716750923741,-9.3879281784067,-9.51037941551635,3.49394196552876,3.86129567685771
cr_2_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-],cr,2,5,-45.6707719763289,-10.3974705999107,-10.0763762448232,-7.8613694224397,-7.17564249462564,2.53610117747103,2.90073375019755
cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_phosphine,cr,2,5,-39.8129640096429,-13.86964345662,-13.0750709847085,-10.9416983203981,-10.1580104028963,2.92794513622192,2.91706058181217
cr_2_[PH]=[PH]_[PH]=[PH]_[PH]=[PH]_[PH]=[PH]_[PH]=[PH]_[PH]=[PH],cr,2,5,-34.0400118271941,-13.0369750442743,-12.3322001462432,-11.1131300523516,-10.2886250558133,1.92384499192277,2.04357509042998
cr_2_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],cr,2,5,-40.5361597046327,-13.6737214772445,-13.3907230625911,-11.7580399011291,-11.0995243593394,1.91568157611545,2.29119870325172
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide,cr,2,5,-48.1088719352024,-14.4029866226976,-13.956719891898,-11.115851190954,-11.0777552505199,3.28713543174356,2.87896464137805
cr_3_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide,cr,3,4,-23.950353826219,-20.4194240726852,-21.222159960404,-16.362206416452,-15.4206924600089,4.05721765623316,5.8014675003951
cr_3_[NH+]-[NH3-]_[NH+]-[NH3-]_[NH+]-[NH3-]_[NH+]-[NH3-]_[NH+]-[NH3-]_[NH+]-[NH3-],cr,3,4,-19.5939015576896,-15.9513144874841,-16.2778511197765,-11.7226650992974,-10.7784300042519,4.22864938818667,5.49942111552462
cr_3_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide,cr,3,4,-24.3749097306958,-20.5282696167826,-21.2466502078259,-16.3649275550545,-15.3717119651651,4.16334206172819,5.87493824266089
cr_3_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],cr,3,4,-25.7385732843111,-25.8644224161611,-26.0957191973682,-21.4371299099965,-20.5854135274338,4.42729250616455,5.51030566993437
cr_3_[O-]#[C+]_[O-]#[C+]_[O-]#[C+]_[O-]#[C+]_[O-]#[C+]_[O-]#[C+],cr,3,4,-23.5599581569281,-23.2983887140632,-23.028995992422,-20.5854135274338,-20.5772501116265,2.71297518662941,2.45174588079549
cr_3_methanol_methanol_methanol_methanol_methanol_methanol,cr,3,4,-23.6891109018506,-19.4697467004348,-19.9132922926319,-15.3689908265626,-14.9907525608239,4.10075587387215,4.92253973180804
cr_3_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],cr,3,4,-19.5398419930345,-20.9935843177993,-20.966372931775,-17.2139227990147,-16.5771763660445,3.77966151878461,4.38919656573044
cr_3_[OH]-[PH2]_[OH]-[PH2]_[OH]-[PH2]_[OH]-[PH2]_[OH]-[PH2]_[OH]-[PH2],cr,3,4,-25.6241279809333,-17.8724383408044,-17.8289001231654,-14.6669370671339,-14.3458427120464,3.20550127367046,3.48305741111901
cr_3_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],cr,3,4,-23.1136127389736,-17.2765089868708,-17.2765089868708,-15.178511124392,-14.8519744920996,2.09799786247872,2.42453449477112
fe_2_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide,fe,2,5,43.4280418844007,-15.0778289961019,-13.8941337040419,-7.87769625405432,-10.1226356010646,7.20013274204757,3.7714981029773
fe_2_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],fe,2,5,63.9787327392057,-15.58940305336,-14.0954979606222,-9.98929980954521,-10.9553040134103,5.60010324381478,3.14019394721198
fe_2_aminomethylene_aminomethylene_aminomethylene_aminomethylene_aminomethylene_aminomethylene,fe,2,5,62.9037714228299,-12.792072570055,-10.8491796079152,-7.92123447169331,-8.41648169733679,4.87083809836174,2.43269791057843
fe_2_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-],fe,2,5,-18.8870069896665,-10.6478153513349,-10.5716234704667,-6.17426348892893,-6.38107002271412,4.47355186240598,4.19055344775256
fe_2_methylamine_methylamine_methylamine_methylamine_methylamine_methylamine,fe,2,5,-8.93695735939377,-12.8274473718867,-12.8628221737184,-6.83005789211618,-8.55525976606106,5.99738947977054,4.30756240765733
fe_2_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],fe,2,5,6.74285052913001,-13.676442615847,-13.7172596948835,-7.44775635486931,-9.40697614862376,6.22868626097766,4.31028354625977
fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_ammonia,fe,2,5,-9.64121864657203,-13.5839239033641,-13.4696360820618,-7.61646694822039,-9.17567936741664,5.96745695514374,4.29395671464515
fe_2_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide,fe,2,5,-3.65088770696742,-14.7512923638095,-14.0111426639467,-8.46001991497578,-9.97297297793059,6.29127244883371,4.0381696860161
fe_2_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],fe,2,5,-17.502958288977,-19.4534198688201,-18.5581652686185,-13.2437815780595,-14.4519671175414,6.2096382907606,4.10619815107702
fe_2_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],fe,2,5,7.46402664797022,-13.9512776146931,-12.9498986089964,-9.2246598622605,-9.76888758274784,4.72661775243259,3.18101102624853
fe_2_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-],fe,2,5,-20.6356522492109,-12.0981822264337,-11.5784447533683,-7.84776372942751,-7.41238155303764,4.25041849700616,4.16606320033063
fe_2_[O-]#[C+]_[O-]#[C+]_[O-]#[C+]_[O-]#[C+]_[O-]#[C+]_[O-]#[C+],fe,2,5,-34.5244985259853,-18.9717783361888,-18.3676855664479,-13.4070498942057,-14.168968702888,5.5647284419831,4.19871686355987
fe_2_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2],fe,2,5,-21.7554440975849,-14.0900556834174,-13.888691426837,-8.44641422196359,-9.56208104896265,5.64364146145377,4.32661037787439
fe_2_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],fe,2,5,-17.0397163627145,-15.3145680545139,-15.1050403821263,-9.57024446476996,-10.7376129252153,5.74432358974392,4.36742745691094
fe_2_[OH]-[PH2]_[OH]-[PH2]_[OH]-[PH2]_[OH]-[PH2]_[OH]-[PH2]_[OH]-[PH2],fe,2,5,-25.2701418545777,-14.0084215253443,-13.7417499423055,-8.72941263661701,-9.41513956443106,5.27900888872725,4.32661037787439
fe_2_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH],fe,2,5,-28.181328735748,-14.0002581095369,-13.8097784073664,-9.39337045561157,-9.7661664441454,4.60688765392537,4.04361196322097
fe_2_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-],fe,2,5,4.7031355025915,-11.0614284189053,-10.3131153032352,-6.56882858628225,-7.4912945725083,4.49259983262303,2.82182073072688
fe_2_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3],fe,2,5,14.2893579006926,-13.5839239033641,-12.6179196994991,-7.87497511545188,-9.39064931700914,5.70894878791225,3.22727038248995
fe_2_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],fe,2,5,-8.5206643742601,-14.1526418712734,-13.9594410305004,-10.3403266892596,-11.2301390122564,3.81231518201385,2.72930201824403
fe_2_[S+]-[NH3-]_[S+]-[NH3-]_[S+]-[NH3-]_[S+]-[NH3-]_[S+]-[NH3-]_[S+]-[NH3-],fe,2,5,-2.05723201644398,-11.3008886159197,-11.5811658919707,-7.40149699862789,-8.0545702632127,3.89939161729183,3.526595628758
fe_2_[S-]#[C+]_[S-]#[C+]_[S-]#[C+]_[S-]#[C+]_[S-]#[C+]_[S-]#[C+],fe,2,5,-41.1426383243076,-16.6179934450811,-16.1118616650278,-13.3988864783984,-13.9159028128614,3.21910696668265,2.19595885216644
fe_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide,fe,2,5,-17.5067867241682,-15.2737509754773,-14.8193208288704,-10.0682128290159,-11.1811585174125,5.20553814646145,3.6381623114579
fe_2_[SH]-[PH2]_[SH]-[PH2]_[SH]-[PH2]_[SH]-[PH2]_[SH]-[PH2]_[SH]-[PH2],fe,2,5,-22.056615826521,-13.3145311817229,-13.2682718254815,-9.0178533284753,-9.9512038691111,4.29667785324759,3.31706795637037
fe_2_[SH]-[SH]_[SH]-[SH]_[SH]-[SH]_[SH]-[SH]_[SH]-[SH]_[SH]-[SH],fe,2,5,-17.547630249239,-13.8778068724273,-13.4451458346399,-9.78521441436246,-10.7267283708056,4.09259245806483,2.71841746383429
fe_2_[S]=[NH]_[S]=[NH]_[S]=[NH]_[S]=[NH]_[S]=[NH]_[S]=[NH],fe,2,5,-6.10299681436612,-14.9798680064142,-14.019306079754,-12.449209106148,-11.9104236628655,2.53065890026615,2.10888241688846
fe_3_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide,fe,3,6,36.5138326996414,-20.8167103086409,-20.3813281322511,-16.9363666615662,-17.1186829479294,3.88034364707477,3.26264518432163
fe_3_[CH+]=[OH-]_[CH+]=[OH-]_[CH+]=[OH-]_[CH+]=[OH-]_[CH+]=[OH-]_[CH+]=[OH-],fe,3,6,55.3489076329313,-20.1908484300805,-17.9649570532873,-16.1526787440644,-15.6873640430477,4.0381696860161,2.27759301023954
fe_3_[NH+]-[NH3-]_[NH+]-[NH3-]_[NH+]-[NH3-]_[NH+]-[NH3-]_[NH+]-[NH3-]_[NH+]-[NH3-],fe,3,6,-1.20218390508775,-16.1608421598717,-15.9295453786646,-11.9594041577094,-12.879149005333,4.2014380021623,3.05039637333157
fe_3_methylamine_methylamine_methylamine_methylamine_methylamine_methylamine,fe,3,6,6.67479976227408,-19.3745068493495,-18.7078278917525,-14.6288411266998,-15.6111721621795,4.74566572264965,3.09665572957299
fe_3_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2],fe,3,6,11.5894538362267,-19.4370930372055,-18.9908263064059,-14.9880314222215,-15.8070941415549,4.44906161498405,3.18373216485097
fe_3_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],fe,3,6,1.5579658381262,-18.1826481414822,-17.4615464118365,-14.5145533053975,-14.9009549869435,3.66809483608471,2.56059142489296
fe_3_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide,fe,3,6,-2.80697330783479,-21.0779396144749,-21.4044762467673,-17.1322886409416,-17.5731130945364,3.94565097353325,3.83136315223091
fe_3_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],fe,3,6,-12.475546096347,-26.2807566223339,-25.6031931103271,-21.994963323496,-22.4956528263444,4.28579329883784,3.10754028398274
fe_3_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],fe,3,6,5.12766436109679,-18.8955864553206,-18.9717783361888,-15.2710298368749,-15.5404225585161,3.62455661844572,3.43135577767271
fe_3_methanol_methanol_methanol_methanol_methanol_methanol,fe,3,6,-23.3506935992308,-20.0275801139343,-19.8615906591857,-16.0792080017986,-16.5962243362616,3.94837211213569,3.26536632292407
fe_3_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH],fe,3,6,-18.9933962009479,-17.9595147760824,-16.8438479490833,-15.869680329411,-16.3839755252715,2.08983444667141,0.459872423811806
fe_3_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3],fe,3,6,18.4995232782556,-17.932303390058,-16.6234357222859,-13.8750857338249,-14.1471995940685,4.05721765623316,2.47623612821742
fe_3_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2],fe,3,6,18.549962113299,-17.0125585424344,-16.3567641392472,-13.8397109319932,-14.0329117727662,3.17284761044122,2.32385236648096
fe_3_phosphine_phosphine_phosphine_phosphine_phosphine_phosphine,fe,3,6,14.1779449741734,-19.56498655152,-18.3023782399894,-15.3771542423699,-15.5866819147576,4.18783230915012,2.71569632523185
fe_3_[PH]=[PH]_[PH]=[PH]_[PH]=[PH]_[PH]=[PH]_[PH]=[PH]_[PH]=[PH],fe,3,6,9.44366943979926,-16.9499723545784,-16.3594852778496,-14.3322370190342,-14.2832565241904,2.61773533554413,2.07622875365922
mn_2_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide_hydrogenisocyanide,mn,2,6,9.24838974656688,-14.0111426639467,-14.1852955345026,-10.8845544097469,-9.18384278322395,3.1265882541998,5.0014527512787
mn_2_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],mn,2,6,31.8204801328679,-14.6315622653023,-14.08189226761,-12.3594115322676,-10.2967884716206,2.27215073303466,3.78510379598948
mn_2_methylamine_methylamine_methylamine_methylamine_methylamine_methylamine,mn,2,6,-36.7590486555726,-11.9185870786729,-13.1022823707328,-7.39333358282058,-7.46408318648393,4.52525349585227,5.63819918424889
mn_2_[NH2]-[PH2]_[NH2]-[PH2]_[NH2]-[PH2]_[NH2]-[PH2]_[NH2]-[PH2]_[NH2]-[PH2],mn,2,6,-39.7783808332639,-12.2097489091336,-13.1675896971913,-7.69537996769106,-7.74708160113736,4.51436894144253,5.42050809605395
mn_2_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2]_[NH]=[CH2],mn,2,6,-23.7743170247173,-12.3376424234481,-13.2301758850474,-8.78111427006331,-8.36205892528805,3.5565281533848,4.8681169597593
mn_2_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],mn,2,6,-22.7182574855774,-12.6124774222942,-12.8981969755501,-10.0709339676183,-9.58112901917971,2.5415434546759,3.31706795637037
mn_2_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide_hydrogencyanide,mn,2,6,-31.1449201877115,-13.6710003386421,-15.1050403821263,-9.90766565147211,-8.9062866457754,3.76333468716999,6.19875373635086
mn_2_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],mn,2,6,-15.3283201909696,-12.9526197475988,-13.6247409824007,-10.405634015718,-9.27364035710436,2.54698573188077,4.35110062529632
mn_2_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-],mn,2,6,-37.5660675683218,-11.3362634177514,-12.7811880156453,-7.70082224489593,-7.44775635486931,3.63544117285547,5.33343166077598
mn_2_methanol_methanol_methanol_methanol_methanol_methanol,mn,2,6,-49.3813548479408,-13.2709929640839,-14.7050330075681,-8.32396298485394,-7.98109952094691,4.94702997922997,6.72393348662115
mn_2_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2],mn,2,6,-37.4608133335365,-13.2111279148303,-14.1852955345026,-8.57158659767568,-8.84642159652179,4.63954131715462,5.33887393798085
mn_2_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH],mn,2,6,-44.7240494374328,-13.4859629136764,-13.6655580614372,-9.19200619903126,-9.2246598622605,4.29395671464515,4.44089819917673
mn_2_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-],mn,2,6,-24.801656459101,-10.3784226296937,-10.3239998576449,-7.15115224720371,-6.96611482223802,3.22727038248996,3.35788503540692
mn_2_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3],mn,2,6,-19.7787935216481,-12.6451310855235,-12.6478522241259,-9.14846798139227,-8.57158659767568,3.49666310413119,4.07626562645021
mn_2_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH],mn,2,6,-6.48922444030594,-13.4179344486155,-12.8764278667306,-10.0056266411598,-8.94982486341439,3.41230780745565,3.92660300331619
mn_2_[PH2]-[PH2]_[PH2]-[PH2]_[PH2]-[PH2]_[PH2]-[PH2]_[PH2]-[PH2]_[PH2]-[PH2],mn,2,6,-24.9801642042661,-12.5961505906796,-12.3049887602189,-9.24098669387512,-8.81376793329255,3.35516389680448,3.49122082692632
mn_2_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH],mn,2,6,-18.6911782885228,-13.3662328151692,-12.8492164807062,-10.0273957499793,-9.50221599970904,3.33883706518986,3.34700048099717
mn_2_phosphine_phosphine_phosphine_phosphine_phosphine_phosphine,mn,2,6,-24.5077249973041,-13.8723645952224,-13.9594410305004,-10.1852217889207,-9.61378268240895,3.68714280630176,4.34565834809145
mn_2_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH],mn,2,6,-8.06503294552067,-14.6669370671339,-13.8533166250054,-11.932192771685,-11.2219755964491,2.73474429544891,2.63134102855631
mn_2_[PH]=[PH]_[PH]=[PH]_[PH]=[PH]_[PH]=[PH]_[PH]=[PH]_[PH]=[PH],mn,2,6,-22.2453748175946,-13.028811628467,-12.9526197475988,-10.8001991130714,-10.0654916904134,2.22861251539568,2.88712805718536
mn_2_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],mn,2,6,-37.9117253885539,-13.7771247441371,-13.932229644476,-11.2763983684978,-10.5063161440082,2.50072637563935,3.42591350046784
mn_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide,mn,2,6,-44.1278331706664,-14.4791785035658,-14.7431289480022,-10.1144721852573,-10.2614136697889,4.36470631830851,4.48171527821329
mn_2_[SH]-[NH2]_[SH]-[NH2]_[SH]-[NH2]_[SH]-[NH2]_[SH]-[NH2]_[SH]-[NH2],mn,2,6,-36.3829730032512,-12.8056782630672,-12.7240441049941,-8.9062866457754,-8.84370045791935,3.89939161729183,3.88034364707477
mn_2_[SH]-[OH]_[SH]-[OH]_[SH]-[OH]_[SH]-[OH]_[SH]-[OH]_[SH]-[OH],mn,2,6,-36.6950988513294,-13.8669223180175,-13.7308653878957,-9.83147377060388,-9.74439733532591,4.03544854741366,3.9864680525698
mn_2_[SH]-[PH2]_[SH]-[PH2]_[SH]-[PH2]_[SH]-[PH2]_[SH]-[PH2]_[SH]-[PH2],mn,2,6,-48.2212627722456,-13.0696287075036,-13.1186092023474,-9.0695549619216,-9.01241105127043,4.00007374558199,4.10619815107702
mn_2_[SH]-[SH]_[SH]-[SH]_[SH]-[SH]_[SH]-[SH]_[SH]-[SH]_[SH]-[SH],mn,2,6,-41.3496928560332,-13.7880092985469,-13.5703182103519,-9.83691604780876,-10.0219534727745,3.95109325073813,3.54836473757749
